SMILES,Prediction,Affinity,Distance
CC1=C(C(C)(C)C)C=C2C=C(N(N)O)OCC(C)(C)C21,0.848855947,-7.3,1.099243702
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1C=CC1,0.885898403,-7.6,1.099248997
O=C(C=CC(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.885898411,-7.6,1.099249003
COC(=O)C=CC(=O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.885898412,-7.6,1.099249004
C=CC(=O)NC-c1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,0.885898425,-7.6,1.099249014
CN(C)CC#CC(=O)Nc1ccc2ncnc(NC=CC=CC(Cl)Br)c2c1,0.885898432,-7.6,1.09924902
CN(CCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1O)C1C=CC=NC=C1,0.885898445,-7.6,1.09924903
CNOCCc1cc2ncnc(NC=CC=CCCl)c2cc1NC(=O)C=CCN(C)C,0.885898447,-7.6,1.099249032
C#CC=CC=CC(C)NC1=NC=NCSCc2ccccc2C1N,0.885898459,-7.6,1.099249042
COc1cc2c(NC=CC=CC(C)O)ncnc2cc1C,0.885898464,-7.6,1.099249046
COc1cc2ncnc(N=NC=CCF)c2cc1OP,0.885898476,-7.6,1.099249055
C=NC1C=COC(C)Nc2cccc(c2)N1CC(=NC(S)=NC)c1cccnc1,0.885898509,-7.6,1.099249082
OC1C=CC=CNc2ncnc3ccc(cc23)CC=C1,0.885898552,-7.6,1.099249117
C#CC(CC=CCl)N1C=CC(NC(=O)C=CCNC2CC2)=C(OC)CN=CN=C1,0.848886067,-7.3,1.099266961
COCCOC1=CC(=NC=N)C(=C=CNC=CC=C(F)C(C)=CN)C=C1C=O,0.821831097,-7.1,1.09933531
COc1cc(C=O)c2cc1CSc1ncnc(-c3ccccc3CN)c1-2,0.874194212,-7.5,1.099390724
OCCCNc1cncc(-c2cncc(C3C=C(Cl)C3)n2)c1,0.874322448,-7.5,1.099492696
C=CC(=CC=COCc1ccccc1)NC1=NC=NC(=CC=O)C1,0.874322476,-7.5,1.099492718
CC(=CC=C1N=CNC(Nc2cccc(Br)c2)=N1)NC(=O)C=CCC=O,0.874322515,-7.5,1.099492749
COc1ccc(C(NCSC2=CN2N)Nc2ccccc2OC(F)(F)F)c(O)n1,0.874322574,-7.5,1.099492796
CC1=NC=C(NCCCO)C(CN=CNCCF)C=N1,0.874322596,-7.5,1.099492813
CC=CCNC=CC1=C=CC(c2cccc(Br)c2)=NN1N,0.874322597,-7.5,1.099492814
C=C1C(CC2CO2)=C2CC(Nc3ccc(F)c(Cl)c3)(N=CN2)N1C(=O)C=CCNC(C)C,0.849202347,-7.3,1.09951122
C=C(CCCN1CC(c2ncnc(C3=CC=CNN=C=C=C3)c2CN)OC1=O)OCC,0.874561064,-7.5,1.099682454
C=Nc1sccc1CC1=NC=CC(NC(=O)NCCl)=CC=C1,0.874604608,-7.5,1.099717084
CCCCCC(=O)C=C(CC=CO)NCC1C(OC)=CCOC1C,0.862288826,-7.4,1.099728347
CC=Cc1cc(Nc2nc3cc(n2)C2=C(C=CCC2)N3)c(OC)cc1N(C)CCNC,0.836210578,-7.2,1.099750977
C=C1c2ccc(OC(F)(F)F)c(NC(=O)Nc3nccs3)c21,0.874715166,-7.5,1.099805013
CC(C=CN=Cc1cccc(OCCn2ccnc2)c1)=CC=CN,0.874715166,-7.5,1.099805013
C=C(C=CC1C=C1CCC=N)NC(=O)Nc1nccs1,0.87471517,-7.5,1.099805016
N=C1CC(c2cccc(OCc3ccccc3)c2)N1c1ccccc1,0.898088829,-7.7,1.099858062
CC(Nc1ncnc2c1C=C2C=CC=CC=CC=O)c1ccccc1,0.836393277,-7.2,1.099889902
O=C1NCc2c3c4c5c(c21)CC=CN5COC(CC=CC=CC3)N4,0.886721959,-7.6,1.099912819
C=C1C(OC2CCOC2)=Cc2cc(co2)N=CN=C=CN1O,0.82264885,-7.1,1.099946772
CC1=CC=CCN1C1=NC=NC2=CC(NCC=O)C=C2C=C1,0.862794145,-7.4,1.100124609
CNNC1COC2=CCC(=C1C(F)NC=C1C=C=C(Br)C=C1)C2OC,0.862794193,-7.4,1.100124646
O=CCC1=C2C=NC=NC(c3cccc(Br)c3)=C2COCNC(=O)OC1,0.850022268,-7.3,1.100144606
Nc1nc(N)c(COCc2ccccc2)c(Nc2cccc(Br)c2)n1,0.898443894,-7.7,1.10014801
OOP-1=C=C=c2c(Nc3cccc(Br)c3)ncnc2=C1F,0.85004062,-7.3,1.100158785
COC(=O)C1=CC2NC=C3C(=NC=NN3C(C)C3=CC3Br)OC2=CC1,0.850040623,-7.3,1.100158788
COC1=CCC(CNC2=CC=NC=CCOC=C(C)C=C2)=C(CO)C1,0.836864597,-7.2,1.100248352
C=C1C=CC=CNCC2=NC=NC(=CC(=CCC)O1)C2,0.83688466,-7.2,1.100263612
O=CC(=O)C=CC=CC=CC=CC=B-C=CCOC1(C=CCOO)CC1O,0.920206185,-7.9,1.10027225
COC1=CC2=C(C=CP-F)CNC(=C1OCCC1CCN(C)CC1)C2,0.823221625,-7.1,1.100375216
CC1=CC2=NCC(N3CC=C(N)CC3Br)=CC(N=C2)NC1=O,0.837036724,-7.2,1.10037928
COCCNC(=O)OC=Cc1cc(NC2=CCC=C2)ncn1,0.875456639,-7.5,1.100394825
CC=CNC1=CCC(OCC)C(=N)C=Cc2cccc(Br)c21,0.837076076,-7.2,1.100409214
FC(F)C(F)OC1=C=CNc2nccc(n2)-c2ccc(Cl)c1c2,0.850374621,-7.3,1.100416873
CCCCCCC1=c2ncc(C#N)c(-c3cccc(Br)c3)c2=C1,0.80894565,-7,1.100434655
FC(F)C(F)(F)Oc1cccc(Nc2nccc(-c3cc4n(c3)CC=C4)n2)c1,0.863189475,-7.4,1.100434681
COC(=O)c1ccc(OC)c(-c2cc3c(NC(C)CC4=C=C-C=CC4)ncnc3s2)c1,0.875516938,-7.5,1.100442799
CC(Nc1ncnc2sc(-c3cccc(C=O)c3)cc12)C1=CCC=C=C1,0.875516955,-7.5,1.100442812
CCNc1cncnc1NC1=CC=C(c2nc3ccccc3s2)C1,0.875517008,-7.5,1.100442854
CC1=NC(c2ccnn2O)C(N2NNc3ccccc32)=C(C)C1,0.875517094,-7.5,1.100442923
COC1N=CN=CCCC=C=C=C1OCNCNc1ccncc1,0.863311122,-7.4,1.100530105
COc1cc(C(N)=O)ccc1CC(Cc1ccccc1)NC1=C2C=CS2=NC=N1,0.850542358,-7.3,1.100546501
CCONC1=c2ncnc(Nc3cccc(Cl)c3)c2=C2OCCOC2=C2COCCN2C1,0.850575482,-7.3,1.1005721
N=C(Nc1ccc(F)c(Cl)c1)C1C2=CN=CP-1=CC=C2CCCN1CCOCC1,0.850575488,-7.3,1.100572105
C=CC(=O)P-S-1C=C2CC(=CC1)CNN2C1C=CC1Br,0.850575508,-7.3,1.10057212
CC1OCN=C2C3C=CC(Nc4cccc(Br)c4)C(=CNCC=CCN21)C3,0.850575518,-7.3,1.100572128
BrC=CC=NC=NN=C=CC=COCCN-N1CCO1,0.863364995,-7.4,1.100572366
FC(F)(Br)OC1=CCC(c2cncnc2)=CC12CSC=CN=N2,0.863366338,-7.4,1.10057342
COC(=CC=CC#S-C1NN=NCCc2ccccc2C1OO)C(C)N1CCNCC1,0.863391974,-7.4,1.10059353
CCC1=CC=CC1(C)Nc1ncnc2sc(-c3ccc(COO)cc3)cc12,0.863397689,-7.4,1.100598014
CC=CC(CO)=C(CSc1ncnc(NC(C)c2ccccc2)c1C)OC,0.850682368,-7.3,1.100654709
OCC1=CC=C(C=Cc2cncnc2N2CC=CCC2S)OC1,0.850682384,-7.3,1.100654721
CCCCCCNC(=O)C1=COC(Cc2ccccc2O)=CC=C1O,0.850682391,-7.3,1.100654727
Cc1ccccc1NC1=NN=CN=CN(C2=CC=C(Cl)C2)CS1,0.875824324,-7.5,1.100687372
N#CC(CNC1CCCCC1)=C1C=NC(NCc2cccnc2)=CC1,0.837505516,-7.2,1.100735922
C=C(OCO)C(C=CC1=C(c2cn(OC(C)(C)C)c3ccccc23)CNC1=O)(CC)OC,0.875897802,-7.5,1.10074584
C#CC=C(C=CNC1=NC=CCC(C=CC(Cl)=CCO)=NN1)OCCF,0.863614644,-7.4,1.100768219
C=COCCNC1C=CCN(c2ncncc2CCSC=O)C1Cl,0.863649248,-7.4,1.100795368
CNCC=CC(=O)NN-Cc1c(C=COC2CCOC2)ncnc1Nc1ccc(F)c(C#N)c1,0.876045846,-7.5,1.100863647
C=CC(=O)N1BCC(COc2nc(-c3cnn(C)c3)ncc2C)CC1,0.876045867,-7.5,1.100863663
ClC=CCNc1ncncc1C1CCCN1CCCN1CCCCC1,0.87604589,-7.5,1.100863682
COC1=CC=S-2=NC=CC(Nc3ccc(F)c(Cl)c3)=C2C1NC(=O)C=CC(C)N(C)C,0.851007402,-7.3,1.100905943
CCC1=NC=NC(Nc2cccc(Cl)c2)=CC=COC1CO,0.863825584,-7.4,1.100933721
C=CC(=O)C1C(C2=NCN(C=CN(C)N=C)C=C2)CN1C,0.863828401,-7.4,1.100935931
Fc1ccc(Nc2ncnc3nc(NC4B-C=C4)sc23)cc1Cl,0.888024006,-7.6,1.100962766
COc1cc(C=C2C(=O)NCC=CNc3ccccc32)cc(OC)c1OC,0.863905504,-7.4,1.10099643
N#CN(CC(N)=O)Cc1cc(Cc2ccccc2)c(O)c(Cc2ccccc2)c1,0.899634033,-7.7,1.10112016
COC1=Cc2nccc(c2C)C1OCOc1cccc(Br)c1,0.824237378,-7.1,1.101135335
NC=C1CCN(Cc2ccn3ncnc(NC=CC=C(O)Cc4ccccn4)c23)CC1,0.864098009,-7.4,1.101147487
C=NC=CC=Cc1ccc(OC(F)(F)F)c(C(=O)Nc2ccccn2)c1,0.888314016,-7.6,1.101196698
OCC1=Cc2cc(ncn2)Nc2cc(Cl)c(F)cc2N=C1,0.838132776,-7.2,1.101213254
CNS#CC=NC(O)=CCOc1ccc(NC(=O)CC=CC(F)(F)F)cc1,0.864263628,-7.4,1.101277457
C-OCCOC1=CC2(NC=NCNc3ccc(F)c(Cl)c3)CC2=C(OCCO)C1,0.838222506,-7.2,1.101281549
C=CNCCCCOC1=CC(=NC=NC2C=C(C)C2F)CC=C1OC,0.824453413,-7.1,1.101297054
CC(C=O)NC(O)NP-CC1=CC(P-O)C=C(c2cncnc2)C1,0.851518468,-7.3,1.101301048
CC1C=C(NCP-Nc2ccc(Cl)cc2)C=C1CN=CCC=NC=CC=O,0.838259789,-7.2,1.101309927
CCC=C(F)C=CCNN=CN=CC=C(C=C(C)O)OC(C)COC,0.864335984,-7.4,1.101334241
C-COC(C=O)CCCOCOC=CC=NC=CNC=CC=COCCC=CC(=C)Cl,0.851621769,-7.3,1.101380922
CCOC1=CC(=NC=O)C(=CNC2C=BC(C)=C2)C(Br)=C1,0.851657107,-7.3,1.101408246
C=C(Br)C=CC=NC1=NC=Nc2ccc(cc2)NC(=O)C(=C)C1,0.864434789,-7.4,1.101411786
COC=C(C=C=CNC(=O)PNc1ccccn1)OC,0.864439593,-7.4,1.101415557
OC1=CNCCC(F)=COC=NC=Nc2ccccc2CN1,0.86443969,-7.4,1.101415633
CCCOC1c2ncnc(Nc3cccc(Br)c3)c2C=CN1CCCN1CCOC1,0.851698532,-7.3,1.101440278
COc1c(O)cc(NC(=O)Nc2ccccn2)cc1-c1cccnc1,0.851754201,-7.3,1.101483325
COc1ccncnc(CNc2ccccc2)ccc1O,0.900108372,-7.7,1.101507737
COCOc1cc2ncc(C)c(CNc3cccc(Br)c3)c2cc1NOCO,0.900112806,-7.7,1.10151136
C#Cc1cccc(N2NC=Nc3cc(OCCOC)c(OCCC)cc32)c1,0.900113083,-7.7,1.101511586
COc1cc2ncnc(-c3ccc(NC#S-C=O)cc3)c2cc1OC,0.900113254,-7.7,1.101511726
COc1ccc2c(c1)CNCC(=NC=NCNc1cccc(Br)c1)O2,0.90011389,-7.7,1.101512246
c1ccc(NCNc2ccc(Nc3ncnc4ccccc34)cc2)cc1,0.900113981,-7.7,1.10151232
COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,0.900114144,-7.7,1.101512453
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)C(C)N=O,0.900114148,-7.7,1.101512457
COCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,0.900114157,-7.7,1.101512464
COc1cc2nc(Cl)nc(N(C)c3ccccc3)c2cc1OC,0.900114166,-7.7,1.101512471
N-Oc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,0.900114178,-7.7,1.101512481
CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(CC)c(C)c4)c3cc21,0.900148781,-7.7,1.101540758
O=CCC(O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc21,0.900148802,-7.7,1.101540775
CN(CCl)c1ncnc2cc(OCCN3CCCCC3)c(NCC3COC(=O)N3)cc12,0.900148839,-7.7,1.101540805
C=CC1=CCC2=C(C=c3c(=C)oc(=O)n3CCOC)C2=NC=NCC1(C)C,0.864604032,-7.4,1.10154462
N#CN=NCC(C=NN1CCOCC1)=CNc1ccc2c(cnn2Cc2cccc(F)c2)c1,0.864616312,-7.4,1.101554259
C=C=CC(Br)=CCC1=CC=C(C2=CC=C(C)C2)C(C)=NC1N,0.876914899,-7.5,1.101555348
CC#CC1=CCCN(C2=NC=NC3C2=CC2=C3OCC(=O)N2CCCN2CCCCC2)C1,0.851849729,-7.3,1.101557197
N#Cc1cnc2cnc(NCc3cccnc3)cc2c1NC1CCCC1,0.888826905,-7.6,1.101610477
C=C=P1=CNc2ccnc(n2)NCC=CC(c2nc3ccccc3s2)=C1,0.851952169,-7.3,1.101636417
CC#CC(=O)Nc1ccc2ncnc(N=S-c3cccc(Br)c3)c2c1,0.900318981,-7.7,1.101679845
CN=COC1=CC(C)(C=C(N)OCC2=C(Cl)S-C(F)=CC2)C=C1OC,0.877074394,-7.5,1.101682321
C=C=CC=CC=NC=NCNc1ccc(F)c(C#N)c1,0.888947345,-7.6,1.101707655
C=CC=CC=Cc1cc(C=NC(=O)CC#N)cc(-c2ccccc2)c1O,0.888952992,-7.6,1.101712212
Nc1ccncc1N1CC2=CCN3C=NC4=NC3(C=C4)C3NCCN=P-C3=CC=C21,0.852056266,-7.3,1.101716923
C=CC(=O)c1cc2c(NCC(F)=CC(Br)=CC)ncnc2cc1OC1CCOC1,0.864834221,-7.4,1.101725305
CCOC1=C(C=NC=NCNC(C)C2=CC=C(C)C2)C-CC=C1NC(=O)C1COC(=O)N1,0.864920988,-7.4,1.101793417
CNc1c(Nc2ccccc2)ncnc1OC1=C=C(OC)C=C1,0.838942616,-7.2,1.101829748
Nc1ncnc2c1c(-c1cccc(OCC34CCC(CC3)O4)c1)cn2C1CC(N2CCC2)C1,0.889131969,-7.6,1.101856631
NC1N=CN=C2C1c1cc(cc(OCC34CCC(CC3)O4)c1)CN2CCC1CC2CCN2C1,0.889132022,-7.6,1.101856673
CN(C)CC1=CCC(=Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)C=C1,0.86504677,-7.4,1.10189216
CN1CCC(n2cc(-c3cnc(N)c(C4=NCN4Cc4ccccc4Cl)n3)cn2)CC1,0.8773408,-7.5,1.101894425
CN(CCC=N)C(=O)NC1=NC2CN=NC=C2C=C1c1c(Cl)cccc1Cl,0.810969062,-7,1.101922949
Cc1bc(C2=Cc3cnc(N)nc3C2NC(=O)NC(C)(C)C)c(C)c(C)c1,0.852376104,-7.3,1.101964301
CSCCC(O)=C(C=C1C=CC=CC#CNC(=O)C1)CSC,0.85238338,-7.3,1.101969929
COc1ccc(Cc2cc(NC(=O)Nc3ccncc3)cc(OC)c2OC)cn1,0.86519465,-7.4,1.102008258
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(O)C1SOC(=O)N1O,0.900742003,-7.7,1.102025575
C=COCOC1(C)C2=NC(Nc3ccc(F)c(C)c3)(C=N2)C2=C1OCCO2,0.86529916,-7.4,1.102090311
CC#CC(=O)NC1=CC=C2N=CC(C#N)=C2N2CC=C(C=C1)CC2Br,0.865316823,-7.4,1.102104179
COCCOc1cc2ncnc3c2cc1NCCc1cccc(c1)N3,0.889497052,-7.6,1.102151252
CC1C2=C(NC3=C(C=C=C3C=CO)c3cc4ccccc4n32)C(=O)N1CCSC(=N)N,0.86539529,-7.4,1.102165789
COc1ccc(NC2=C(OC(F)(F)F)CN(N(O)CSC=CN-N)C2)cn1,0.877749669,-7.5,1.102219999
CCC=NCCN(O)Nc1cc(OC)c(OC)c(-c2ccc(OC)nc2)c1,0.889589831,-7.6,1.102226131
COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCCCN1CCOCC1,0.90100417,-7.7,1.102239868
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)CB1C,0.901004197,-7.7,1.10223989
COCOCCNC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,0.901004198,-7.7,1.102239891
O=CN(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.901004208,-7.7,1.102239899
CC1=C=S=CC2=NC1=CC(=O)Nc1ccc(cc1)N1CCN(C)C(C=C2)C1,0.825718474,-7.1,1.102244424
O=C(Nc1ccc(C2=NC=NCC=CC=C2)cc1)Nc1cccc(Br)c1,0.877856587,-7.5,1.102305145
Oc1c(Br)cccc1NC1NN=C2C=CC=CCN1C2,0.877856686,-7.5,1.102305223
Clc1ccc2c3cc(nc2c1)-c1ncccccsc1C=CN3,0.877856767,-7.5,1.102305288
NCC=C1c2ccccc2N2CCOCCN(Cc3ccccc3)CC=CC(=O)C12,0.865579984,-7.4,1.102310812
O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccnc1,0.877921647,-7.5,1.102356958
Cc1ccncc1Nc1nccc(-c2cccnc2)n1,0.877921687,-7.5,1.10235699
B-N=CN=C(Nc1ccccc1)c1cccc(N(CCBr)C(=O)C=C)c1,0.877938872,-7.5,1.102370676
N=CCC1=CC(C=NCONc2ccc(F)c(Cl)c2)CC=C1NC1=CCNC12CC2,0.865671234,-7.4,1.102382467
NC(=O)CC1=CC(c2cc3c(NCc4ccccc4)ncnc3s2)=CC1,0.852982651,-7.3,1.102433536
CC=C(O)C=CC=Cc1cn(C(C)CN2CCC2)c2c1C(N)=N2,0.878060205,-7.5,1.102467309
CC(=CC=CC1CC2C=CC=CC(=NO)C(=NNC1=O)N2)NC(=O)C(C)(C)C,0.865803696,-7.4,1.102486489
N#Cc1ccc2ncnc(Nc3ccc(F)cc3)c2c1,0.889914243,-7.6,1.102487975
C=C(C=CC(=O)C=NC)COCCNCC=CCN(C)C1CC1,0.826067871,-7.1,1.10250619
O=CCCCCCN1CB-CC(CC2=NC=Nc3cccc(c3)N2)=CCOC1=O,0.85307994,-7.3,1.102508812
COC1C(=CN2CC=C(Cl)C=C2F)NC=NC(C)=C1OCCN1CCN(C)CC1,0.839900801,-7.2,1.102559494
OC1=CB-C2C=CCCC2=CNCC2=CC=CCC=C12,0.83990171,-7.2,1.102560186
CC1=CC2=NC=NC2(Nc2cccc(Br)c2)C=C1CO,0.853188646,-7.3,1.102592927
C=CC(=O)Nc1ccc2c(c1)CNc1c(NC=C3C=CC(Br)=BC3)ncnc1O2,0.853261967,-7.3,1.102649664
COCCOCC(=Cc1c(F)ncnc1Nc1ccc(F)cc1Cl)OC,0.866062512,-7.4,1.102689754
C#Cc1cccc(NC2=NC=NC(=CCOCC3CCCO3)P2C=C(C)OCCO)c1,0.86612239,-7.4,1.102736783
FNC=CCC1N=CC(OCC2CCCO2)=CC=C1F,0.86612242,-7.4,1.102736807
CC(=O)CC=C(C=C(C#N)C(C)C)OC=C(C#N)CN,0.840199046,-7.2,1.102786706
CC=C(C=CCl)c1c2cc3oc(=O)n(c3c1CCOC)C(Br)N2,0.878537114,-7.5,1.102847181
CCP=CCC1=NC(N2CC=C(CNCC3CCCCC3)OC2N)=C-C1,0.840285154,-7.2,1.102852312
COC(=O)C(C)=CC=C(OCO)SC1=NC=C1CC=C(N)C1=C(N)C=CCC1,0.840293071,-7.2,1.102858344
NNN(CSCc1nc(Oc2c(Cl)cccc2Cl)no1)c1ccc(CF)cc1,0.901807944,-7.7,1.102896995
O=C(Nc1nccs1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,0.901809485,-7.7,1.102898255
COc1cc2ncbc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCCNCC1,0.89055755,-7.6,1.10300731
CC1OCCC1COCC(Br)CNc1ncnc2ccc3c(c12)OCCO3,0.890589962,-7.6,1.103033479
CC(=CCNc1ncnc2cc(OCCO)c(C=O)cc12)CF,0.853816351,-7.3,1.103078718
CCOCc1ncnc(Nc2c#cccc2)c1C=CN=O,0.890653608,-7.6,1.103084868
COC=Cc1ncnc(NC=CC=C=O)c1C=CCN(C)C(C)C(N)=O,0.890668564,-7.6,1.103096944
CCCCC(=O)Nc1ccc2c(c1)C(=C1Nc3ccccc3C1=O)C(=O)N2,0.853840711,-7.3,1.103097574
COc1ccc(-c2cc(CNCSC=CN)cc(C(F)(F)F)c2)cn1,0.890670439,-7.6,1.103098457
Cc1ccc(NC(=O)CCBr)cc1NCN=C(B-c1cccnc1)C=CN,0.890670691,-7.6,1.103098661
NC(=NC=Cc1cccnc1)Nc1cccc(NC(=O)c2cccnc2)c1,0.890677939,-7.6,1.103104513
CC(C=O)CCCNC(=N)CCNC(=O)C=C1Nc2ccccc2C1=NO,0.878891662,-7.5,1.103129638
COOCOCC#COCNC=CC=C1CC(Nc2cccc(Br)c2)=C(C#N)C=N1,0.853900157,-7.3,1.103143588
COCCCn1c(=O)oc2cc3ncnc(NC=CC#CCO)c3cc21,0.890859788,-7.6,1.103251348
O=C=C=Nc1ccc2c(c1)CCC(Br)=CC=CN=NC=N2,0.866783353,-7.4,1.103255999
CN1CC(=CC=NCNc2cccc(Cn3nc(-c4cnn(C)c4)ccc3=O)c2)C=N1,0.879081049,-7.5,1.103280533
CCOc1ccccc1C1=CNC(=O)C1C(=O)NCC#N,0.879081069,-7.5,1.103280549
C=C1C=CCC(CO)c2ccc(cc2)C(C)Nc2cc(ncn2)SN1,0.866833304,-7.4,1.103295244
N#CN=C(Nc1ccccc1)C(Cl)=CN=CNc1ccccc1,0.866839737,-7.4,1.103300298
C=CC=NCNC(=CC)CCc1nc2c(s1)=COCC=2,0.866895528,-7.4,1.103344132
COC1C(C)=C(O)c2ncnc(Oc3ccc(F)c(Cl)c3)c21,0.866915442,-7.4,1.103359779
COc1cc2ncnc(N3CC=C(Cl)CC3F)c2cc1OCCCNCCO,0.86696206,-7.4,1.103396407
COC1=CCC=NC=NC(N2CC=CS(F)=CC2)=CC=C1OCCCN1CCOCC1,0.866962103,-7.4,1.103396441
C#Cc1cccc(NC2=NC=NC3C(CC=O)=CN(C(=C)CCNC4CC4)C(O)=C23)c1,0.841001577,-7.2,1.103398266
C=CC(=O)NC(=CC)CCN=CC(C#N)=CC1=C=CC(Br)=C1,0.841024289,-7.2,1.103415577
B-C(C=CC(=O)ONc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)OCC,0.879281751,-7.5,1.103440457
N#Cc1cnc2cc3c(cc2c1NC=CC=CCP-CBr)OCCO3,0.879281773,-7.5,1.103440475
C=C=C(O)CCNc1ncnc2cc3oc(=O)n(CCCC(=O)OCC)c3cc12,0.879311082,-7.5,1.10346383
N#CC1=C(Br)NC2=c3cc(ccc3=NC2)NC(=O)C#CCN2CCSC1C2,0.867049898,-7.4,1.103465425
COc1cc2c(OC=C=C=O)ccnc2cc1OCCCN1CCCCC1,0.854362811,-7.3,1.103501749
Nc1ncc2c(n1)NC1C=C(C(Cc3ccccc3N)=C2)C(F)=C1Br,0.841170888,-7.2,1.103527319
Cc1ccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)cc1Cl,0.879404201,-7.5,1.103538034
O=C(C=C1B(Cl)C2=CN-CC=C2N(c2ccc(F)cc2)C1=O)NCC=C(Cl)CO,0.854437043,-7.3,1.103559223
N#CC(=Cc1cc(O)c(O)c(Br)c1)C(=N)C(C#N)C=N,0.82750012,-7.1,1.10357973
CCOC=C(C=c1ncnc(C2=CC(C)=C=CC=C2O)c1=C=CN)OCCOC,0.827563323,-7.1,1.103627122
COCC(N=CCP-OC)SCc1cncn(C)c1=O,0.879550827,-7.5,1.103654883
CC(O)C1=CC=CNC2=CC=CCC2=CC(=O)NC=C1,0.827608164,-7.1,1.103660747
B-C1=P-2OC3C=CC=CC3NC=C(N)NC2=CC=C1F,0.854605559,-7.3,1.103689702
C=C(C=Cc1cncnc1Nc1cccc(C)c1)OC,0.867335604,-7.4,1.103689933
CCOC(=O)C1CCP-2COCC2=Cc2c1ncnc2N1CC=C(OC)CC1OCC,0.841386852,-7.2,1.103691948
COc1cc2ncnc(NC3=CC4=C(C=CC3)C=NCCC=CCS4)c2cc1O,0.827675934,-7.1,1.103711567
O=C(NC1=Cc2cccnc2CC=C1OC(F)(F)F)Nc1ccncc1,0.841466158,-7.2,1.103752407
C=CC=CC=Cc1cc2c(NC(CO)c3ccccc3)ncnc2s1,0.891494675,-7.6,1.103764074
C#CC=CCC(C)Nc1ncnc2sc(-c3cccc(C=O)c3)cc12,0.891494691,-7.6,1.103764087
CC=CC=CCCNc1ncnc2sc(-c3cccc(OC)c3OC)cc12,0.891494704,-7.6,1.103764098
CC=CC=C=Nc1ncnc2sc(-c3cccc(C=O)c3)cc12,0.891494712,-7.6,1.103764104
OCc1ccc(-c2cc3c(NC4C=C=CC=C4)ncnc3s2)cc1,0.891494718,-7.6,1.103764109
CCOC1=CC2C(=CC=C(F)CCl)CN=CN=C2CC=C1NC(=O)C=CN-N(C)C1CC1,0.841496419,-7.2,1.103775478
CC(Nc1ncnc2sc(-c3ccc(C=O)cc3F)cc12)c1ccccc1,0.902883814,-7.7,1.103776877
CCOc1ccc(Nc2ncnc3cc4c(cc23)N(CCCC(=O)S-OC)C(C=O)O4)cc1,0.902883846,-7.7,1.103776903
CC(c1ccccc1)N(Br)c1ncnc2sc(-c3cccc(C(N)=O)c3)cc12,0.90288387,-7.7,1.103776923
Nc1ccccc1SCc1ccc(Nc2ncnc3ccsc23)cc1,0.902883925,-7.7,1.103776968
Nc1ccc(C2NNC3N=CN=C(Nc4cccc(Cl)c4)B-32)cc1,0.902883964,-7.7,1.103777
COC1=CC(Nc2ncnc3ccsc23)=CS-C1c1nc2ccccc2s1,0.854737666,-7.3,1.103791998
Cc1ccc(NC2c3cc4c(cc3N=CN)OCC(=O)N4CCC2N2CCOCC2)cc1Cl,0.891569211,-7.6,1.103824277
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CNCC1C,0.902987255,-7.7,1.103861493
COc1cc2ncnc(Nc3ccc(N4Cc5ccccc5C4)cc3)c2cc1OC,0.902987273,-7.7,1.103861508
Fc1ccc(N2Cc3sc(Nc4ccccc4)nc3CN2)cc1Cl,0.902987332,-7.7,1.103861556
CC1=C2C=CC-C=C2C2C=C(c3cccc(C=O)c3)SCN=CN=C2N1,0.841707741,-7.2,1.103936594
N#CC(=Cc1cc(CC2=CC=CCP-2)c(O)c(Cc2ccccc2)c1)C(N)=O,0.84187426,-7.2,1.104063563
CC=NCCC1=NCNc2ccc(c(NC=O)c2)NC1,0.880102103,-7.5,1.10409427
